system_index,date,WRS_PATH,WRS_ROW,CLOUD_COVER,IMAGE_QUALITY
LE07_192023_20170721,2017-07-21,192.0,23.0,75.0,9.0
LE07_192023_20170806,2017-08-06,192.0,23.0,40.0,9.0
LE07_192023_20171009,2017-10-09,192.0,23.0,12.0,9.0
LE07_192023_20171025,2017-10-25,192.0,23.0,100.0,9.0
LE07_192023_20171126,2017-11-26,192.0,23.0,87.0,9.0
LE07_192024_20000112,2000-01-12,192.0,24.0,7.0,9.0
LE07_192024_20000213,2000-02-13,192.0,24.0,95.0,9.0
LE07_192024_20000229,2000-02-29,192.0,24.0,73.0,9.0
LE07_192024_20000401,2000-04-01,192.0,24.0,89.0,9.0
LE07_192024_20000417,2000-04-17,192.0,24.0,42.0,9.0
LE07_192024_20000503,2000-05-03,192.0,24.0,11.0,9.0
LE07_192024_20000519,2000-05-19,192.0,24.0,94.0,9.0
LE07_192024_20000604,2000-06-04,192.0,24.0,55.0,9.0
LE07_192024_20000620,2000-06-20,192.0,24.0,0.0,9.0
LE07_192024_20000706,2000-07-06,192.0,24.0,83.0,9.0
LE07_192024_20000807,2000-08-07,192.0,24.0,93.0,9.0
LE07_192024_20000823,2000-08-23,192.0,24.0,46.0,9.0
LE07_192024_20000924,2000-09-24,192.0,24.0,0.0,9.0
LE07_192024_20001010,2000-10-10,192.0,24.0,95.0,9.0
LE07_192024_20001026,2000-10-26,192.0,24.0,94.0,9.0
LE07_192024_20001111,2000-11-11,192.0,24.0,21.0,9.0
LE07_192024_20001127,2000-11-27,192.0,24.0,92.0,9.0
LE07_192024_20010215,2001-02-15,192.0,24.0,14.0,9.0
LE07_192024_20010303,2001-03-03,192.0,24.0,80.0,9.0
LE07_192024_20010319,2001-03-19,192.0,24.0,78.0,9.0
LE07_192024_20010404,2001-04-04,192.0,24.0,59.0,9.0
LE07_192024_20010420,2001-04-20,192.0,24.0,92.0,9.0
LE07_192024_20010522,2001-05-22,192.0,24.0,65.0,9.0
LE07_192024_20010607,2001-06-07,192.0,24.0,97.0,9.0
LE07_192024_20010725,2001-07-25,192.0,24.0,28.0,9.0
LE07_192024_20010810,2001-08-10,192.0,24.0,88.0,9.0
LE07_192024_20010826,2001-08-26,192.0,24.0,21.0,9.0
LE07_192024_20010927,2001-09-27,192.0,24.0,91.0,9.0
LE07_192024_20011013,2001-10-13,192.0,24.0,32.0,9.0
LE07_192024_20011114,2001-11-14,192.0,24.0,64.0,9.0
LE07_192024_20011130,2001-11-30,192.0,24.0,79.0,9.0
LE07_192024_20020117,2002-01-17,192.0,24.0,76.0,9.0
LE07_192024_20020202,2002-02-02,192.0,24.0,19.0,9.0
LE07_192024_20020218,2002-02-18,192.0,24.0,61.0,9.0
LE07_192024_20020306,2002-03-06,192.0,24.0,40.0,9.0
LE07_192024_20020322,2002-03-22,192.0,24.0,91.0,9.0
LE07_192024_20020407,2002-04-07,192.0,24.0,30.0,9.0
LE07_192024_20020423,2002-04-23,192.0,24.0,87.0,9.0
LE07_192024_20020509,2002-05-09,192.0,24.0,17.0,9.0
LE07_192024_20020525,2002-05-25,192.0,24.0,84.0,9.0
LE07_192024_20020610,2002-06-10,192.0,24.0,83.0,9.0
LE07_192024_20020626,2002-06-26,192.0,24.0,56.0,9.0
LE07_192024_20020712,2002-07-12,192.0,24.0,26.0,9.0
LE07_192024_20020728,2002-07-28,192.0,24.0,0.0,9.0
LE07_192024_20020829,2002-08-29,192.0,24.0,28.0,9.0
LE07_192024_20020914,2002-09-14,192.0,24.0,29.0,9.0
LE07_192024_20020930,2002-09-30,192.0,24.0,36.0,9.0
LE07_192024_20021016,2002-10-16,192.0,24.0,93.0,9.0
LE07_192024_20021101,2002-11-01,192.0,24.0,55.0,9.0
LE07_192024_20021117,2002-11-17,192.0,24.0,89.0,9.0
LE07_192024_20030120,2003-01-20,192.0,24.0,58.0,9.0
LE07_192024_20030205,2003-02-05,192.0,24.0,71.0,9.0
LE07_192024_20030221,2003-02-21,192.0,24.0,95.0,9.0
LE07_192024_20030325,2003-03-25,192.0,24.0,20.0,9.0
LE07_192024_20030410,2003-04-10,192.0,24.0,22.0,9.0
LE07_192024_20030426,2003-04-26,192.0,24.0,83.0,9.0
LE07_192024_20030528,2003-05-28,192.0,24.0,70.0,9.0
LE07_192024_20031003,2003-10-03,192.0,24.0,84.0,9.0
LE07_192024_20031019,2003-10-19,192.0,24.0,7.0,9.0
LE07_192024_20040123,2004-01-23,192.0,24.0,1.0,9.0
LE07_192024_20040327,2004-03-27,192.0,24.0,73.0,9.0
LE07_192024_20040428,2004-04-28,192.0,24.0,1.0,9.0
LE07_192024_20040514,2004-05-14,192.0,24.0,68.0,9.0
LE07_192024_20040530,2004-05-30,192.0,24.0,3.0,9.0
LE07_192024_20040802,2004-08-02,192.0,24.0,37.0,9.0
LE07_192024_20040903,2004-09-03,192.0,24.0,1.0,9.0
LE07_192024_20040919,2004-09-19,192.0,24.0,15.0,9.0
LE07_192024_20050330,2005-03-30,192.0,24.0,15.0,9.0
LE07_192024_20050415,2005-04-15,192.0,24.0,9.0,9.0
LE07_192024_20050501,2005-05-01,192.0,24.0,26.0,9.0
LE07_192024_20050602,2005-06-02,192.0,24.0,74.0,9.0
LE07_192024_20050704,2005-07-04,192.0,24.0,19.0,9.0
LE07_192024_20050720,2005-07-20,192.0,24.0,81.0,9.0
LE07_192024_20050805,2005-08-05,192.0,24.0,62.0,9.0
LE07_192024_20050821,2005-08-21,192.0,24.0,6.0,9.0
LE07_192024_20050906,2005-09-06,192.0,24.0,0.0,9.0
LE07_192024_20050922,2005-09-22,192.0,24.0,0.0,9.0
LE07_192024_20051008,2005-10-08,192.0,24.0,26.0,9.0
LE07_192024_20051109,2005-11-09,192.0,24.0,10.0,9.0
LE07_192024_20060402,2006-04-02,192.0,24.0,38.0,9.0
LE07_192024_20060418,2006-04-18,192.0,24.0,46.0,9.0
LE07_192024_20060504,2006-05-04,192.0,24.0,9.0,9.0
LE07_192024_20060520,2006-05-20,192.0,24.0,55.0,9.0
LE07_192024_20060621,2006-06-21,192.0,24.0,28.0,9.0
LE07_192024_20060707,2006-07-07,192.0,24.0,14.0,9.0
LE07_192024_20060808,2006-08-08,192.0,24.0,84.0,9.0
LE07_192024_20060925,2006-09-25,192.0,24.0,0.0,9.0
LE07_192024_20061027,2006-10-27,192.0,24.0,33.0,9.0
LE07_192024_20070421,2007-04-21,192.0,24.0,37.0,9.0
LE07_192024_20070608,2007-06-08,192.0,24.0,2.0,9.0
LE07_192024_20070624,2007-06-24,192.0,24.0,50.0,9.0
LE07_192024_20070726,2007-07-26,192.0,24.0,11.0,9.0
LE07_192024_20071014,2007-10-14,192.0,24.0,0.0,9.0
LE07_192024_20080423,2008-04-23,192.0,24.0,46.0,9.0
LE07_192024_20080509,2008-05-09,192.0,24.0,0.0,9.0
LE07_192024_20080525,2008-05-25,192.0,24.0,23.0,9.0
LE07_192024_20080610,2008-06-10,192.0,24.0,1.0,9.0
LE07_192024_20080626,2008-06-26,192.0,24.0,44.0,9.0
LE07_192024_20080728,2008-07-28,192.0,24.0,1.0,9.0
LE07_192024_20080813,2008-08-13,192.0,24.0,35.0,9.0
LE07_192024_20090325,2009-03-25,192.0,24.0,63.0,9.0
LE07_192024_20090410,2009-04-10,192.0,24.0,4.0,9.0
LE07_192024_20090426,2009-04-26,192.0,24.0,27.0,9.0
LE07_192024_20090512,2009-05-12,192.0,24.0,20.0,9.0
LE07_192024_20090613,2009-06-13,192.0,24.0,1.0,9.0
LE07_192024_20090731,2009-07-31,192.0,24.0,36.0,9.0
LE07_192024_20090816,2009-08-16,192.0,24.0,15.0,9.0
LE07_192024_20090901,2009-09-01,192.0,24.0,0.0,9.0
LE07_192024_20091019,2009-10-19,192.0,24.0,27.0,9.0
LE07_192024_20091120,2009-11-20,192.0,24.0,10.0,9.0
LE07_192024_20100413,2010-04-13,192.0,24.0,23.0,9.0
LE07_192024_20100616,2010-06-16,192.0,24.0,5.0,9.0
LE07_192024_20100702,2010-07-02,192.0,24.0,8.0,9.0
LE07_192024_20100819,2010-08-19,192.0,24.0,55.0,9.0
LE07_192024_20110416,2011-04-16,192.0,24.0,33.0,9.0
LE07_192024_20110603,2011-06-03,192.0,24.0,0.0,9.0
LE07_192024_20110619,2011-06-19,192.0,24.0,65.0,9.0
LE07_192024_20110705,2011-07-05,192.0,24.0,44.0,9.0
LE07_192024_20110806,2011-08-06,192.0,24.0,35.0,9.0
LE07_192024_20110923,2011-09-23,192.0,24.0,50.0,9.0
LE07_192024_20111009,2011-10-09,192.0,24.0,65.0,9.0
LE07_192024_20111025,2011-10-25,192.0,24.0,41.0,9.0
LE07_192024_20111126,2011-11-26,192.0,24.0,48.0,9.0
LE07_192024_20120214,2012-02-14,192.0,24.0,43.0,9.0
LE07_192024_20120520,2012-05-20,192.0,24.0,0.0,9.0
LE07_192024_20120723,2012-07-23,192.0,24.0,4.0,9.0
LE07_192024_20120808,2012-08-08,192.0,24.0,71.0,9.0
LE07_192024_20120909,2012-09-09,192.0,24.0,27.0,9.0
LE07_192024_20120925,2012-09-25,192.0,24.0,34.0,9.0
LE07_192024_20121011,2012-10-11,192.0,24.0,87.0,9.0
LE07_192024_20121112,2012-11-12,192.0,24.0,51.0,9.0
LE07_192024_20130304,2013-03-04,192.0,24.0,1.0,9.0
LE07_192024_20130421,2013-04-21,192.0,24.0,12.0,9.0
LE07_192024_20130523,2013-05-23,192.0,24.0,43.0,9.0
LE07_192024_20130608,2013-06-08,192.0,24.0,63.0,9.0
LE07_192024_20130710,2013-07-10,192.0,24.0,28.0,9.0
LE07_192024_20130726,2013-07-26,192.0,24.0,13.0,9.0
LE07_192024_20130811,2013-08-11,192.0,24.0,57.0,9.0
LE07_192024_20130827,2013-08-27,192.0,24.0,59.0,9.0
LE07_192024_20130928,2013-09-28,192.0,24.0,20.0,9.0
LE07_192024_20131014,2013-10-14,192.0,24.0,46.0,9.0
LE07_192024_20131030,2013-10-30,192.0,24.0,52.0,9.0
LE07_192024_20131201,2013-12-01,192.0,24.0,81.0,9.0
LE07_192024_20140118,2014-01-18,192.0,24.0,42.0,9.0
LE07_192024_20140203,2014-02-03,192.0,24.0,95.0,9.0
LE07_192024_20140307,2014-03-07,192.0,24.0,14.0,9.0
LE07_192024_20140323,2014-03-23,192.0,24.0,100.0,9.0
LE07_192024_20140408,2014-04-08,192.0,24.0,74.0,9.0
LE07_192024_20140510,2014-05-10,192.0,24.0,61.0,9.0
LE07_192024_20140526,2014-05-26,192.0,24.0,49.0,9.0
LE07_192024_20140611,2014-06-11,192.0,24.0,59.0,9.0
LE07_192024_20140627,2014-06-27,192.0,24.0,49.0,9.0
LE07_192024_20140713,2014-07-13,192.0,24.0,58.0,9.0
LE07_192024_20140729,2014-07-29,192.0,24.0,42.0,9.0
LE07_192024_20140814,2014-08-14,192.0,24.0,44.0,9.0
LE07_192024_20140830,2014-08-30,192.0,24.0,65.0,9.0
LE07_192024_20140915,2014-09-15,192.0,24.0,24.0,9.0
LE07_192024_20141001,2014-10-01,192.0,24.0,72.0,9.0
LE07_192024_20141017,2014-10-17,192.0,24.0,95.0,9.0
LE07_192024_20141102,2014-11-02,192.0,24.0,44.0,9.0
LE07_192024_20141204,2014-12-04,192.0,24.0,79.0,9.0
LE07_192024_20150121,2015-01-21,192.0,24.0,91.0,9.0
LE07_192024_20150222,2015-02-22,192.0,24.0,100.0,9.0
LE07_192024_20150310,2015-03-10,192.0,24.0,5.0,9.0
LE07_192024_20150411,2015-04-11,192.0,24.0,69.0,9.0
LE07_192024_20150427,2015-04-27,192.0,24.0,64.0,9.0
LE07_192024_20150513,2015-05-13,192.0,24.0,36.0,9.0
LE07_192024_20150529,2015-05-29,192.0,24.0,77.0,9.0
LE07_192024_20150614,2015-06-14,192.0,24.0,18.0,9.0
LE07_192024_20150630,2015-06-30,192.0,24.0,42.0,9.0
LE07_192024_20150716,2015-07-16,192.0,24.0,46.0,9.0
LE07_192024_20150801,2015-08-01,192.0,24.0,49.0,9.0
LE07_192024_20150817,2015-08-17,192.0,24.0,67.0,9.0
LE07_192024_20150902,2015-09-02,192.0,24.0,43.0,9.0
LE07_192024_20150918,2015-09-18,192.0,24.0,49.0,9.0
LE07_192024_20151004,2015-10-04,192.0,24.0,49.0,9.0
LE07_192024_20151105,2015-11-05,192.0,24.0,69.0,9.0
LE07_192024_20151121,2015-11-21,192.0,24.0,83.0,9.0
LE07_192024_20160209,2016-02-09,192.0,24.0,80.0,9.0
LE07_192024_20160328,2016-03-28,192.0,24.0,10.0,9.0
LE07_192024_20160413,2016-04-13,192.0,24.0,8.0,9.0
LE07_192024_20160429,2016-04-29,192.0,24.0,22.0,9.0
LE07_192024_20160515,2016-05-15,192.0,24.0,81.0,9.0
LE07_192024_20160616,2016-06-16,192.0,24.0,54.0,9.0
LE07_192024_20160702,2016-07-02,192.0,24.0,73.0,9.0
LE07_192024_20160718,2016-07-18,192.0,24.0,86.0,9.0
LE07_192024_20160819,2016-08-19,192.0,24.0,3.0,9.0
LE07_192024_20160904,2016-09-04,192.0,24.0,93.0,9.0
LE07_192024_20160920,2016-09-20,192.0,24.0,62.0,9.0
LE07_192024_20161022,2016-10-22,192.0,24.0,73.0,9.0
LE07_192024_20161123,2016-11-23,192.0,24.0,53.0,9.0
LE07_192024_20170211,2017-02-11,192.0,24.0,92.0,9.0
LE07_192024_20170227,2017-02-27,192.0,24.0,71.0,9.0
LE07_192024_20170331,2017-03-31,192.0,24.0,17.0,9.0
LE07_192024_20170416,2017-04-16,192.0,24.0,77.0,9.0
LE07_192024_20170518,2017-05-18,192.0,24.0,7.0,9.0
LE07_192024_20170603,2017-06-03,192.0,24.0,57.0,9.0
LE07_192024_20170619,2017-06-19,192.0,24.0,7.0,9.0
LE07_192024_20170721,2017-07-21,192.0,24.0,49.0,9.0
LE07_192024_20170806,2017-08-06,192.0,24.0,37.0,9.0
LE07_192024_20170822,2017-08-22,192.0,24.0,76.0,9.0
LE07_192024_20170907,2017-09-07,192.0,24.0,84.0,9.0
LE07_192024_20170923,2017-09-23,192.0,24.0,71.0,9.0
LE07_192024_20171009,2017-10-09,192.0,24.0,31.0,9.0
LE07_192024_20171025,2017-10-25,192.0,24.0,100.0,9.0
LE07_192024_20171126,2017-11-26,192.0,24.0,47.0,9.0
LE07_192025_20000112,2000-01-12,192.0,25.0,40.0,9.0
LE07_192025_20000128,2000-01-28,192.0,25.0,49.0,9.0
LE07_192025_20000213,2000-02-13,192.0,25.0,91.0,9.0
LE07_192025_20000229,2000-02-29,192.0,25.0,98.0,9.0
LE07_192025_20000316,2000-03-16,192.0,25.0,93.0,9.0
LE07_192025_20000401,2000-04-01,192.0,25.0,25.0,9.0
LE07_192025_20000417,2000-04-17,192.0,25.0,46.0,9.0
LE07_192025_20000503,2000-05-03,192.0,25.0,1.0,9.0
LE07_192025_20000604,2000-06-04,192.0,25.0,9.0,9.0
LE07_192025_20000620,2000-06-20,192.0,25.0,1.0,9.0
LE07_192025_20000706,2000-07-06,192.0,25.0,79.0,9.0
LE07_192025_20000807,2000-08-07,192.0,25.0,95.0,9.0
LE07_192025_20000823,2000-08-23,192.0,25.0,45.0,9.0
LE07_192025_20000908,2000-09-08,192.0,25.0,83.0,9.0
LE07_192025_20000924,2000-09-24,192.0,25.0,14.0,9.0
LE07_192025_20001026,2000-10-26,192.0,25.0,94.0,9.0
LE07_192025_20001111,2000-11-11,192.0,25.0,38.0,9.0
LE07_192025_20001127,2000-11-27,192.0,25.0,76.0,9.0
LE07_192025_20001213,2000-12-13,192.0,25.0,79.0,9.0
LE07_192025_20001229,2000-12-29,192.0,25.0,88.0,9.0
LE07_192025_20010114,2001-01-14,192.0,25.0,32.0,9.0
LE07_192025_20010215,2001-02-15,192.0,25.0,4.0,9.0
LE07_192025_20010319,2001-03-19,192.0,25.0,66.0,9.0
LE07_192025_20010404,2001-04-04,192.0,25.0,59.0,9.0
LE07_192025_20010522,2001-05-22,192.0,25.0,67.0,9.0
LE07_192025_20010607,2001-06-07,192.0,25.0,66.0,9.0
LE07_192025_20010623,2001-06-23,192.0,25.0,91.0,9.0
LE07_192025_20010709,2001-07-09,192.0,25.0,91.0,9.0
LE07_192025_20010725,2001-07-25,192.0,25.0,41.0,9.0
LE07_192025_20010810,2001-08-10,192.0,25.0,90.0,9.0
LE07_192025_20010826,2001-08-26,192.0,25.0,8.0,9.0
LE07_192025_20010911,2001-09-11,192.0,25.0,85.0,9.0
LE07_192025_20011013,2001-10-13,192.0,25.0,23.0,9.0
LE07_192025_20011029,2001-10-29,192.0,25.0,98.0,9.0
LE07_192025_20011114,2001-11-14,192.0,25.0,49.0,9.0
LE07_192025_20020117,2002-01-17,192.0,25.0,80.0,9.0
LE07_192025_20020202,2002-02-02,192.0,25.0,21.0,9.0
LE07_192025_20020218,2002-02-18,192.0,25.0,59.0,9.0
LE07_192025_20020306,2002-03-06,192.0,25.0,8.0,9.0
LE07_192025_20020407,2002-04-07,192.0,25.0,2.0,9.0
LE07_192025_20020423,2002-04-23,192.0,25.0,66.0,9.0
LE07_192025_20020509,2002-05-09,192.0,25.0,21.0,9.0
LE07_192025_20020525,2002-05-25,192.0,25.0,85.0,9.0
LE07_192025_20020610,2002-06-10,192.0,25.0,79.0,9.0
LE07_192025_20020626,2002-06-26,192.0,25.0,24.0,9.0
LE07_192025_20020712,2002-07-12,192.0,25.0,27.0,9.0
LE07_192025_20020728,2002-07-28,192.0,25.0,0.0,9.0
LE07_192025_20020829,2002-08-29,192.0,25.0,41.0,9.0
LE07_192025_20020914,2002-09-14,192.0,25.0,37.0,9.0
LE07_192025_20020930,2002-09-30,192.0,25.0,18.0,9.0
LE07_192025_20021101,2002-11-01,192.0,25.0,73.0,9.0
LE07_192025_20021117,2002-11-17,192.0,25.0,73.0,9.0
LE07_192025_20030120,2003-01-20,192.0,25.0,60.0,9.0
LE07_192025_20030205,2003-02-05,192.0,25.0,41.0,9.0
LE07_192025_20030221,2003-02-21,192.0,25.0,74.0,9.0
LE07_192025_20030325,2003-03-25,192.0,25.0,65.0,9.0
LE07_192025_20030410,2003-04-10,192.0,25.0,38.0,9.0
LE07_192025_20030426,2003-04-26,192.0,25.0,26.0,9.0
LE07_192025_20030528,2003-05-28,192.0,25.0,88.0,9.0
LE07_192025_20030715,2003-07-15,192.0,25.0,13.0,9.0
LE07_192025_20031003,2003-10-03,192.0,25.0,97.0,9.0
LE07_192025_20031206,2003-12-06,192.0,25.0,83.0,9.0
LE07_192025_20040123,2004-01-23,192.0,25.0,3.0,9.0
LE07_192025_20040327,2004-03-27,192.0,25.0,72.0,9.0
LE07_192025_20040428,2004-04-28,192.0,25.0,5.0,9.0
LE07_192025_20040514,2004-05-14,192.0,25.0,62.0,9.0
LE07_192025_20040530,2004-05-30,192.0,25.0,9.0,9.0
LE07_192025_20040802,2004-08-02,192.0,25.0,33.0,9.0
LE07_192025_20040903,2004-09-03,192.0,25.0,3.0,9.0
LE07_192025_20040919,2004-09-19,192.0,25.0,5.0,9.0
LE07_192025_20041005,2004-10-05,192.0,25.0,9.0,9.0
LE07_192025_20050330,2005-03-30,192.0,25.0,72.0,9.0
LE07_192025_20050415,2005-04-15,192.0,25.0,9.0,9.0
LE07_192025_20050501,2005-05-01,192.0,25.0,20.0,9.0
LE07_192025_20050602,2005-06-02,192.0,25.0,41.0,9.0
LE07_192025_20050704,2005-07-04,192.0,25.0,7.0,9.0
LE07_192025_20050720,2005-07-20,192.0,25.0,88.0,9.0
LE07_192025_20050805,2005-08-05,192.0,25.0,42.0,9.0
LE07_192025_20050906,2005-09-06,192.0,25.0,0.0,9.0
LE07_192025_20050922,2005-09-22,192.0,25.0,0.0,9.0
LE07_192025_20051008,2005-10-08,192.0,25.0,17.0,9.0
LE07_192025_20051109,2005-11-09,192.0,25.0,85.0,9.0
LE07_192025_20060128,2006-01-28,192.0,25.0,0.0,9.0
LE07_192025_20060418,2006-04-18,192.0,25.0,40.0,9.0
LE07_192025_20060504,2006-05-04,192.0,25.0,8.0,9.0
LE07_192025_20060520,2006-05-20,192.0,25.0,86.0,9.0
LE07_192025_20060621,2006-06-21,192.0,25.0,57.0,9.0
LE07_192025_20060707,2006-07-07,192.0,25.0,49.0,9.0
LE07_192025_20060925,2006-09-25,192.0,25.0,31.0,9.0
LE07_192025_20061027,2006-10-27,192.0,25.0,35.0,9.0
LE07_192025_20070405,2007-04-05,192.0,25.0,1.0,9.0
LE07_192025_20070421,2007-04-21,192.0,25.0,9.0,9.0
LE07_192025_20070608,2007-06-08,192.0,25.0,10.0,9.0
LE07_192025_20070624,2007-06-24,192.0,25.0,39.0,9.0
LE07_192025_20070726,2007-07-26,192.0,25.0,1.0,9.0
LE07_192025_20071014,2007-10-14,192.0,25.0,0.0,9.0
LE07_192025_20080423,2008-04-23,192.0,25.0,61.0,9.0
LE07_192025_20080509,2008-05-09,192.0,25.0,4.0,9.0
LE07_192025_20080525,2008-05-25,192.0,25.0,32.0,9.0
LE07_192025_20080610,2008-06-10,192.0,25.0,10.0,9.0
LE07_192025_20080626,2008-06-26,192.0,25.0,66.0,9.0
LE07_192025_20080728,2008-07-28,192.0,25.0,1.0,9.0
LE07_192025_20080813,2008-08-13,192.0,25.0,58.0,9.0
LE07_192025_20081203,2008-12-03,192.0,25.0,14.0,9.0
LE07_192025_20090325,2009-03-25,192.0,25.0,74.0,9.0
LE07_192025_20090410,2009-04-10,192.0,25.0,6.0,9.0
LE07_192025_20090426,2009-04-26,192.0,25.0,50.0,9.0
LE07_192025_20090512,2009-05-12,192.0,25.0,52.0,9.0
LE07_192025_20090613,2009-06-13,192.0,25.0,1.0,9.0
LE07_192025_20090816,2009-08-16,192.0,25.0,5.0,9.0
LE07_192025_20090901,2009-09-01,192.0,25.0,0.0,9.0
LE07_192025_20091120,2009-11-20,192.0,25.0,33.0,9.0
LE07_192025_20100328,2010-03-28,192.0,25.0,80.0,9.0
LE07_192025_20100413,2010-04-13,192.0,25.0,49.0,9.0
LE07_192025_20100819,2010-08-19,192.0,25.0,79.0,9.0
LE07_192025_20100904,2010-09-04,192.0,25.0,68.0,9.0
LE07_192025_20100920,2010-09-20,192.0,25.0,58.0,9.0
LE07_192025_20101006,2010-10-06,192.0,25.0,87.0,9.0
LE07_192025_20101022,2010-10-22,192.0,25.0,25.0,9.0
LE07_192025_20110416,2011-04-16,192.0,25.0,63.0,9.0
LE07_192025_20110502,2011-05-02,192.0,25.0,73.0,9.0
LE07_192025_20110603,2011-06-03,192.0,25.0,22.0,9.0
LE07_192025_20110619,2011-06-19,192.0,25.0,64.0,9.0
LE07_192025_20110705,2011-07-05,192.0,25.0,87.0,9.0
LE07_192025_20110806,2011-08-06,192.0,25.0,40.0,9.0
LE07_192025_20110822,2011-08-22,192.0,25.0,20.0,9.0
LE07_192025_20110907,2011-09-07,192.0,25.0,94.0,9.0
LE07_192025_20110923,2011-09-23,192.0,25.0,77.0,9.0
LE07_192025_20111009,2011-10-09,192.0,25.0,74.0,9.0
LE07_192025_20111025,2011-10-25,192.0,25.0,97.0,9.0
LE07_192025_20111126,2011-11-26,192.0,25.0,93.0,9.0
LE07_192025_20111212,2011-12-12,192.0,25.0,96.0,9.0
LE07_192025_20120214,2012-02-14,192.0,25.0,70.0,9.0
LE07_192025_20120317,2012-03-17,192.0,25.0,1.0,9.0
LE07_192025_20120418,2012-04-18,192.0,25.0,50.0,9.0
LE07_192025_20120504,2012-05-04,192.0,25.0,36.0,9.0
LE07_192025_20120520,2012-05-20,192.0,25.0,0.0,9.0
LE07_192025_20120621,2012-06-21,192.0,25.0,69.0,9.0
LE07_192025_20120723,2012-07-23,192.0,25.0,6.0,9.0
LE07_192025_20120808,2012-08-08,192.0,25.0,64.0,9.0
LE07_192025_20120909,2012-09-09,192.0,25.0,4.0,9.0
LE07_192025_20120925,2012-09-25,192.0,25.0,42.0,9.0
LE07_192025_20121011,2012-10-11,192.0,25.0,28.0,9.0
LE07_192025_20130304,2013-03-04,192.0,25.0,1.0,9.0
LE07_192025_20130320,2013-03-20,192.0,25.0,43.0,9.0
LE07_192025_20130421,2013-04-21,192.0,25.0,13.0,9.0
LE07_192025_20130608,2013-06-08,192.0,25.0,64.0,9.0
LE07_192025_20130710,2013-07-10,192.0,25.0,25.0,9.0
LE07_192025_20130726,2013-07-26,192.0,25.0,10.0,9.0
LE07_192025_20130811,2013-08-11,192.0,25.0,51.0,9.0
LE07_192025_20130827,2013-08-27,192.0,25.0,74.0,9.0
LE07_192025_20130928,2013-09-28,192.0,25.0,5.0,9.0
LE07_192025_20131014,2013-10-14,192.0,25.0,59.0,9.0
LE07_192025_20131030,2013-10-30,192.0,25.0,52.0,9.0
LE07_192025_20131201,2013-12-01,192.0,25.0,78.0,9.0
LE07_192025_20140118,2014-01-18,192.0,25.0,91.0,9.0
LE07_192025_20140307,2014-03-07,192.0,25.0,19.0,9.0
LE07_192025_20140408,2014-04-08,192.0,25.0,91.0,9.0
LE07_192025_20140424,2014-04-24,192.0,25.0,36.0,9.0
LE07_192025_20140510,2014-05-10,192.0,25.0,51.0,9.0
LE07_192025_20140526,2014-05-26,192.0,25.0,40.0,9.0
LE07_192025_20140611,2014-06-11,192.0,25.0,32.0,9.0
LE07_192025_20140627,2014-06-27,192.0,25.0,33.0,9.0
LE07_192025_20140713,2014-07-13,192.0,25.0,60.0,9.0
LE07_192025_20140729,2014-07-29,192.0,25.0,84.0,9.0
LE07_192025_20140814,2014-08-14,192.0,25.0,68.0,9.0
LE07_192025_20140830,2014-08-30,192.0,25.0,56.0,9.0
LE07_192025_20140915,2014-09-15,192.0,25.0,49.0,9.0
LE07_192025_20141001,2014-10-01,192.0,25.0,87.0,9.0
LE07_192025_20141102,2014-11-02,192.0,25.0,60.0,9.0
LE07_192025_20150121,2015-01-21,192.0,25.0,75.0,9.0
LE07_192025_20150206,2015-02-06,192.0,25.0,39.0,9.0
LE07_192025_20150222,2015-02-22,192.0,25.0,100.0,9.0
LE07_192025_20150310,2015-03-10,192.0,25.0,1.0,9.0
LE07_192025_20150326,2015-03-26,192.0,25.0,95.0,9.0
LE07_192025_20150411,2015-04-11,192.0,25.0,70.0,9.0
LE07_192025_20150427,2015-04-27,192.0,25.0,34.0,9.0
LE07_192025_20150513,2015-05-13,192.0,25.0,18.0,9.0
LE07_192025_20150529,2015-05-29,192.0,25.0,72.0,9.0
LE07_192025_20150614,2015-06-14,192.0,25.0,46.0,9.0
LE07_192025_20150630,2015-06-30,192.0,25.0,42.0,9.0
LE07_192025_20150716,2015-07-16,192.0,25.0,32.0,9.0
LE07_192025_20150801,2015-08-01,192.0,25.0,58.0,9.0
LE07_192025_20150902,2015-09-02,192.0,25.0,61.0,9.0
LE07_192025_20150918,2015-09-18,192.0,25.0,71.0,9.0
LE07_192025_20151004,2015-10-04,192.0,25.0,61.0,9.0
LE07_192025_20151105,2015-11-05,192.0,25.0,32.0,9.0
LE07_192025_20151121,2015-11-21,192.0,25.0,64.0,9.0
LE07_192025_20151207,2015-12-07,192.0,25.0,71.0,9.0
LE07_192025_20160108,2016-01-08,192.0,25.0,13.0,9.0
LE07_192025_20160209,2016-02-09,192.0,25.0,87.0,9.0
LE07_192025_20160225,2016-02-25,192.0,25.0,41.0,9.0
LE07_192025_20160328,2016-03-28,192.0,25.0,19.0,9.0
LE07_192025_20160413,2016-04-13,192.0,25.0,55.0,9.0
LE07_192025_20160429,2016-04-29,192.0,25.0,19.0,9.0
LE07_192025_20160616,2016-06-16,192.0,25.0,72.0,9.0
LE07_192025_20160702,2016-07-02,192.0,25.0,94.0,9.0
LE07_192025_20160718,2016-07-18,192.0,25.0,33.0,9.0
LE07_192025_20160819,2016-08-19,192.0,25.0,5.0,9.0
